"Date","Period","Capacity"
38219,19,0.327244597
38219,20,0.3802039545
38219,21,0.433163312
38219,22,0.4688369895
38219,23,0.504510667
38219,24,0.495347855
38219,25,0.486185043
38219,26,0.4378334185
38219,27,0.389481794
38219,28,0.3621856645
38219,29,0.334889535
38219,30,0.3265358025
38219,31,0.31818207
38219,32,0.2526661105
38219,33,0.187150151
38219,34,0.1027444485
38219,35,0.018338746
38219,36,0.009169373
38219,37,0
38219,38,0
38219,39,0
38219,40,0
38219,41,0
38219,42,0
38219,43,0
38219,44,0
38219,45,0
38219,46,0
38219,47,0
38219,48,0
38220,1,0
38220,2,0
38220,3,0
38220,4,0
38220,5,0
38220,6,0
38220,7,0
38220,8,0
38220,9,0
38220,10,0
38220,11,0
38220,12,0
38220,13,0
38220,14,0.0173087825
38220,15,0.034617565
38220,16,0.072994926
38220,17,0.111372287
38220,18,0.170305536
38220,19,0.229238785
38220,20,0.313528893
38220,21,0.397819001
38220,22,0.4705380155
38220,23,0.54325703
38220,24,0.5597272315
38220,25,0.576197433
38220,26,0.512494287
38220,27,0.448791141
38220,28,0.380170256
38220,29,0.311549371
38220,30,0.2991816735
38220,31,0.286813976
38220,32,0.2220430205
38220,33,0.157272065
38220,34,0.0849136125
38220,35,0.01255516
38220,36,0.00627758
38220,37,0
38220,38,0
38220,39,0
38220,40,0
38220,41,0
38220,42,0
38220,43,0
38220,44,0
38220,45,0
38220,46,0
38220,47,0
38220,48,0
38221,1,0
38221,2,0
38221,3,0
38221,4,0
38221,5,0
38221,6,0
38221,7,0
38221,8,0
38221,9,0
38221,10,0
38221,11,0
38221,12,0
38221,13,0
38221,14,0.0180494935
38221,15,0.036098987
38221,16,0.11275216
38221,17,0.189405333
38221,18,0.266997534
38221,19,0.344589735
38221,20,0.3519386805
38221,21,0.359287626
38221,22,0.399902372
38221,23,0.440517118
38221,24,0.46911265
38221,25,0.497708182
38221,26,0.4356269205
38221,27,0.373545659
38221,28,0.316724707
38221,29,0.259903755
38221,30,0.177501147
38221,31,0.095098539
38221,32,0.099557222
38221,33,0.104015905
38221,34,0.061025765
38221,35,0.018035625
38221,36,0.0090178125
38221,37,0
38221,38,0
38221,39,0
38221,40,0
38221,41,0
38221,42,0
38221,43,0
38221,44,0
38221,45,0
38221,46,0
38221,47,0
38221,48,0
38222,1,0
38222,2,0
38222,3,0
38222,4,0
38222,5,0
38222,6,0
38222,7,0
38222,8,0
38222,9,0
38222,10,0
38222,11,0
38222,12,0
38222,13,0
38222,14,0.0190317615
38222,15,0.038063523
38222,16,0.1327229975
38222,17,0.227382472
38222,18,0.316584649
38222,19,0.405786826
38222,20,0.4327104935
38222,21,0.459634161
38222,22,0.445883139
38222,23,0.432132117
38222,24,0.464057202
38222,25,0.495982287
38222,26,0.5022537025
38222,27,0.508525118
38222,28,0.4889452925
38222,29,0.469365467
38222,30,0.412892513
38222,31,0.356419559
38222,32,0.271780319
38222,33,0.187141079
38222,34,0.1038789415
38222,35,0.020616804
38222,36,0.010308402
38222,37,0
38222,38,0
38222,39,0
38222,40,0
38222,41,0
38222,42,0
38222,43,0
38222,44,0
38222,45,0
38222,46,0
38222,47,0
38222,48,0
38223,1,0
38223,2,0
38223,3,0
38223,4,0
38223,5,0
38223,6,0
38223,7,0
38223,8,0
38223,9,0
38223,10,0
38223,11,0
38223,12,0
38223,13,0
38223,14,0.01891317
38223,15,0.03782634
38223,16,0.1226682385
38223,17,0.207510137
38223,18,0.308463725
38223,19,0.409417313
38223,20,0.4693913885
38223,21,0.529365464
38223,22,0.552594327
38223,23,0.57582319
38223,24,0.5833356035
38223,25,0.590848017
38223,26,0.575973859
38223,27,0.561099701
38223,28,0.529218764
38223,29,0.497337827
38223,30,0.4326625385
38223,31,0.36798725
38223,32,0.283091062
38223,33,0.198194874
38223,34,0.11090752
38223,35,0.023620166
38223,36,0.011810083
38223,37,0
38223,38,0
38223,39,0
38223,40,0
38223,41,0
38223,42,0
38223,43,0
38223,44,0
38223,45,0
38223,46,0
38223,47,0
38223,48,0
38224,1,0
38224,2,0
38224,3,0
38224,4,0
38224,5,0
38224,6,0
38224,7,0
38224,8,0
38224,9,0
38224,10,0
38224,11,0
38224,12,0
38224,13,0
38224,14,0.012159207
38224,15,0.024318414
38224,16,0.0834302715
38224,17,0.142542129
38224,18,0.258837339
38224,19,0.375132549
38224,20,0.410785651
38224,21,0.446438753
38224,22,0.4670008465
38224,23,0.48756294
38224,24,0.432199837
38224,25,0.376836734
38224,26,0.33523972
38224,27,0.293642706
38224,28,0.304807964
38224,29,0.315973222
38224,30,0.3165938025
38224,31,0.317214383
38224,32,0.2553252655
38224,33,0.193436148
38224,34,0.108739321
38224,35,0.024042494
38224,36,0.012021247
38224,37,0
38224,38,0
38224,39,0
38224,40,0
38224,41,0
38224,42,0
38224,43,0
38224,44,0
38224,45,0
38224,46,0
38224,47,0
38224,48,0
38225,1,0
38225,2,0
38225,3,0
38225,4,0
38225,5,0
38225,6,0
38225,7,0
38225,8,0
38225,9,0
38225,10,0
38225,11,0
38225,12,0
38225,13,0
38225,14,0.0169244945
38225,15,0.033848989
38225,16,0.1073648345
38225,17,0.18088068
38225,18,0.259794803
38225,19,0.338708926
38225,20,0.419273042
38225,21,0.499837158
38225,22,0.5178901185
38225,23,0.535943079
38225,24,0.4663307725
38225,25,0.396718466
38225,26,0.346700323
38225,27,0.29668218
38225,28,0.278018927
38225,29,0.259355674
38225,30,0.22871209
38225,31,0.198068506
38225,32,0.1487735765
38225,33,0.099478647
38225,34,0.0545795245
38225,35,0.009680402
38225,36,0.004840201
38225,37,0
38225,38,0
38225,39,0
38225,40,0
38225,41,0
38225,42,0
38225,43,0
38225,44,0
38225,45,0
38225,46,0
38225,47,0
38225,48,0
38226,1,0
38226,2,0
38226,3,0
38226,4,0
38226,5,0
38226,6,0
38226,7,0
38226,8,0
38226,9,0
38226,10,0
38226,11,0
38226,12,0
38226,13,0
38226,14,0.00243635
38226,15,0.0048727
38226,16,0.0994350255
38226,17,0.193997351
38226,18,0.291022434
38226,19,0.388047517
38226,20,0.3856875955
38226,21,0.383327674
38226,22,0.403554244
38226,23,0.423780814
38226,24,0.472634914
38226,25,0.521489014
38226,26,0.5314732985
38226,27,0.541457583
38226,28,0.4903218935
38226,29,0.439186204
38226,30,0.3926226045
38226,31,0.346059005
38226,32,0.273974423
38226,33,0.201889841
38226,34,0.1142502445
38226,35,0.026610648
38226,36,0.013305324
38226,37,0
38226,38,0
38226,39,0
38226,40,0
38226,41,0
38226,42,0
38226,43,0
38226,44,0
38226,45,0
38226,46,0
38226,47,0
38226,48,0
38227,1,0
38227,2,0
38227,3,0
38227,4,0
38227,5,0
38227,6,0
38227,7,0
38227,8,0
38227,9,0
38227,10,0
38227,11,0
38227,12,0
38227,13,0
38227,14,0.0218436105
38227,15,0.043687221
38227,16,0.1408661165
38227,17,0.238045012
38227,18,0.330864148
38227,19,0.423683284
38227,20,0.476249524
38227,21,0.528815764
38227,22,0.55284439
38227,23,0.576873016
38227,24,0.5800808185
38227,25,0.583288621
38227,26,0.567149163
38227,27,0.551009705
38227,28,0.5191381645
38227,29,0.487266624
38227,30,0.4196390235
38227,31,0.352011423
38227,32,0.26548849
38227,33,0.178965557
38227,34,0.1003189615
38227,35,0.021672366
38227,36,0.010836183
38227,37,0
38227,38,0
38227,39,0
38227,40,0
38227,41,0
38227,42,0
38227,43,0
38227,44,0
38227,45,0
38227,46,0
38227,47,0
38227,48,0
38228,1,0
38228,2,0
38228,3,0
38228,4,0
38228,5,0
38228,6,0
38228,7,0
38228,8,0
38228,9,0
38228,10,0
38228,11,0
38228,12,0
38228,13,0
38228,14,0.016760459
38228,15,0.033520918
38228,16,0.068903204
38228,17,0.10428549
38228,18,0.1262899605
38228,19,0.148294431
38228,20,0.181280764
38228,21,0.214267097
38228,22,0.2009521255
38228,23,0.187637154
38228,24,0.169434334
38228,25,0.151231514
38228,26,0.1512228465
38228,27,0.151214179
38228,28,0.1316951885
38228,29,0.112176198
38228,30,0.1039706235
38228,31,0.095765049
38228,32,0.079912268
38228,33,0.064059487
38228,34,0.0339459185
38228,35,0.00383235
38228,36,0.001916175
38228,37,0
38228,38,0
38228,39,0
38228,40,0
38228,41,0
38228,42,0
38228,43,0
38228,44,0
38228,45,0
38228,46,0
38228,47,0
38228,48,0
38229,1,0
38229,2,0
38229,3,0
38229,4,0
38229,5,0
38229,6,0
38229,7,0
38229,8,0
38229,9,0
38229,10,0
38229,11,0
38229,12,0
38229,13,0
38229,14,0.006235198
38229,15,0.012470396
38229,16,0.028071113
38229,17,0.04367183
38229,18,0.0785087895
38229,19,0.113345749
38229,20,0.1446954225
38229,21,0.176045096
38229,22,0.2170367105
38229,23,0.258028325
38229,24,0.3141008705
38229,25,0.370173416
38229,26,0.299392368
38229,27,0.22861132
38229,28,0.2090849575
38229,29,0.189558595
38229,30,0.1674256505
38229,31,0.145292706
38229,32,0.1180114005
38229,33,0.090730095
38229,34,0.0506134325
38229,35,0.01049677
38229,36,0.005248385
38229,37,0
38229,38,0
38229,39,0
38229,40,0
38229,41,0
38229,42,0
38229,43,0
38229,44,0
38229,45,0
38229,46,0
38229,47,0
38229,48,0
38230,1,0
38230,2,0
38230,3,0
38230,4,0
38230,5,0
38230,6,0
38230,7,0
38230,8,0
38230,9,0
38230,10,0
38230,11,0
38230,12,0
38230,13,0
38230,14,0.0224433725
38230,15,0.044886745
38230,16,0.138032558
38230,17,0.231178371
38230,18,0.3199083695
38230,19,0.408638368
38230,20,0.4624880525
38230,21,0.516337737
38230,22,0.5572283865
38230,23,0.598119036
38230,24,0.5491777745
38230,25,0.500236513
38230,26,0.414466199
38230,27,0.328695885
38230,28,0.2896775875
38230,29,0.25065929
38230,30,0.247902605
38230,31,0.24514592
38230,32,0.212378382
38230,33,0.179610844
38230,34,0.103371072
38230,35,0.0271313
38230,36,0.01356565
38230,37,0
38230,38,0
38230,39,0
38230,40,0
38230,41,0
38230,42,0
38230,43,0
38230,44,0
38230,45,0
38230,46,0
38230,47,0
38230,48,0
38231,1,0
38231,2,0
38231,3,0
38231,4,0
38231,5,0
38231,6,0
38231,7,0
38231,8,0
38231,9,0
38231,10,0
38231,11,0
38231,12,0
38231,13,0
38231,14,0.0046543105
38231,15,0.009308621
38231,16,0.027475272
38231,17,0.045641923
38231,18,0.087897144
38231,19,0.130152365
38231,20,0.200388654
38231,21,0.270624943
38231,22,0.382239694
38231,23,0.493854445
38231,24,0.3672121125
38231,25,0.24056978
38231,26,0.2384070245
38231,27,0.236244269
38231,28,0.256130051
38231,29,0.276015833
38231,30,0.2574245935
38231,31,0.238833354
38231,32,0.198554455
38231,33,0.158275556
38231,34,0.090458161
38231,35,0.022640766
38231,36,0.011320383
38231,37,0
38231,38,0
38231,39,0
38231,40,0
38231,41,0
38231,42,0
38231,43,0
38231,44,0
38231,45,0
38231,46,0
38231,47,0
38231,48,0
38232,1,0
38232,2,0
38232,3,0
38232,4,0
38232,5,0
38232,6,0
38232,7,0
38232,8,0
38232,9,0
38232,10,0
38232,11,0
38232,12,0
38232,13,0
38232,14,0.0280757465
38232,15,0.056151493
38232,16,0.106202662
38232,17,0.156253831
38232,18,0.2093247325
38232,19,0.262395634
38232,20,0.2860522035
38232,21,0.309708773
38232,22,0.3016275415
38232,23,0.29354631
38232,24,0.2798547455
38232,25,0.266163181
38232,26,0.28151211
38232,27,0.296861039
38232,28,0.305659814
38232,29,0.314458589
38232,30,0.286659418
38232,31,0.258860247
38232,32,0.205510445
38232,33,0.152160643
38232,34,0.086198791
38232,35,0.020236939
38232,36,0.0101184695
38232,37,0
38232,38,0
38232,39,0
38232,40,0
38232,41,0
38232,42,0
38232,43,0
38232,44,0
38232,45,0
38232,46,0
38232,47,0
38232,48,0
38233,1,0
38233,2,0
38233,3,0
38233,4,0
38233,5,0
38233,6,0
38233,7,0
38233,8,0
38233,9,0
38233,10,0
38233,11,0
38233,12,0
38233,13,0
38233,14,0.033716505
38233,15,0.06743301
38233,16,0.1383627105
38233,17,0.209292411
38233,18,0.2950899435
38233,19,0.380887476
38233,20,0.348727719
38233,21,0.316567962
38233,22,0.3079941385
38233,23,0.299420315
38233,24,0.309570012
38233,25,0.319719709
38233,26,0.2696356275
38233,27,0.219551546
38233,28,0.228950083
38233,29,0.23834862
38233,30,0.2695090975
38233,31,0.300669575
38233,32,0.2532384115
38233,33,0.205807248
38233,34,0.117910768
38233,35,0.030014288
38233,36,0.015007144
38233,37,0
38233,38,0
38233,39,0
38233,40,0
38233,41,0
38233,42,0
38233,43,0
38233,44,0
38233,45,0
38233,46,0
38233,47,0
38233,48,0
38234,1,0
38234,2,0
38234,3,0
38234,4,0
38234,5,0
38234,6,0
38234,7,0
38234,8,0
38234,9,0
38234,10,0
38234,11,0
38234,12,0
38234,13,0
38234,14,0.0182364125
38234,15,0.036472825
38234,16,0.0979771925
38234,17,0.15948156
38234,18,0.2068547245
38234,19,0.254227889
38234,20,0.279747171
38234,21,0.305266453
38234,22,0.3288534395
38234,23,0.352440426
38234,24,0.3393786765
38234,25,0.326316927
38234,26,0.359365796
38234,27,0.392414665
38234,28,0.3694949985
38234,29,0.346575332
38234,30,0.312909933
38234,31,0.279244534
38234,32,0.2343510985
38234,33,0.189457663
38234,34,0.108972956
38234,35,0.028488249
38234,36,0.0142441245
38234,37,0
38234,38,0
38234,39,0
38234,40,0
38234,41,0
38234,42,0
38234,43,0
38234,44,0
38234,45,0
38234,46,0
38234,47,0
38234,48,0
38235,1,0
38235,2,0
38235,3,0
38235,4,0
38235,5,0
38235,6,0
38235,7,0
38235,8,0
38235,9,0
38235,10,0
38235,11,0
38235,12,0
38235,13,0
38235,14,0.0283973775
38235,15,0.056794755
38235,16,0.114854453
38235,17,0.172914151
38235,18,0.227038281
38235,19,0.281162411
38235,20,0.3217524505
38235,21,0.36234249
38235,22,0.3795868575
38235,23,0.396831225
38235,24,0.399210669
38235,25,0.401590113
38235,26,0.3856922935
38235,27,0.369794474
38235,28,0.3778919875
38235,29,0.385989501
38235,30,0.3374688185
38235,31,0.288948136
38235,32,0.217057804
38235,33,0.145167472
38235,34,0.0806869765
38235,35,0.016206481
38235,36,0.0081032405
38235,37,0
38235,38,0
38235,39,0
38235,40,0
38235,41,0
38235,42,0
38235,43,0
38235,44,0
38235,45,0
38235,46,0
38235,47,0
38235,48,0
38236,1,0
38236,2,0
38236,3,0
38236,4,0
38236,5,0
38236,6,0
38236,7,0
38236,8,0
38236,9,0
38236,10,0
38236,11,0
38236,12,0
38236,13,0
38236,14,0.036895769
38236,15,0.073791538
38236,16,0.1282483075
38236,17,0.182705077
38236,18,0.272575789
38236,19,0.362446501
38236,20,0.4428602715
38236,21,0.523274042
38236,22,0.551171148
38236,23,0.579068254
38236,24,0.5827021435
38236,25,0.586336033
38236,26,0.566406346
38236,27,0.546476659
38236,28,0.484450319
38236,29,0.422423979
38236,30,0.3608671445
38236,31,0.29931031
38236,32,0.236641032
38236,33,0.173971754
38236,34,0.0991045975
38236,35,0.024237441
38236,36,0.0121187205
38236,37,0
38236,38,0
38236,39,0
38236,40,0
38236,41,0
38236,42,0
38236,43,0
38236,44,0
38236,45,0
38236,46,0
38236,47,0
38236,48,0
38237,1,0
38237,2,0
38237,3,0
38237,4,0
38237,5,0
38237,6,0
38237,7,0
38237,8,0
38237,9,0
38237,10,0
38237,11,0
38237,12,0
38237,13,0
38237,14,0.026365243
38237,15,0.052730486
38237,16,0.0829068325
38237,17,0.113083179
38237,18,0.120509622
38237,19,0.127936065
38237,20,0.111969213
38237,21,0.096002361
38237,22,0.090096635
38237,23,0.084190909
38237,24,0.1006782675
38237,25,0.117165626
38237,26,0.115879265
38237,27,0.114592904
38237,28,0.1453362865
38237,29,0.176079669
38237,30,0.1466252395
38237,31,0.11717081
38237,32,0.092837362
38237,33,0.068503914
38237,34,0.0380727985
38237,35,0.007641683
38237,36,0.0038208415
38237,37,0
38237,38,0
38237,39,0
38237,40,0
38237,41,0
38237,42,0
38237,43,0
38237,44,0
38237,45,0
38237,46,0
38237,47,0
38237,48,0
38238,1,0
38238,2,0
38238,3,0
38238,4,0
38238,5,0
38238,6,0
38238,7,0
38238,8,0
38238,9,0
38238,10,0
38238,11,0
38238,12,0
38238,13,0
38238,14,0.02526154
38238,15,0.05052308
38238,16,0.087951531
38238,17,0.125379982
38238,18,0.174784989
38238,19,0.224189996
38238,20,0.307298515
38238,21,0.390407034
38238,22,0.387773639
38238,23,0.385140244
38238,24,0.3290575725
38238,25,0.272974901
38238,26,0.269232951
38238,27,0.265491001
38238,28,0.2584118025
38238,29,0.251332604
38238,30,0.2438508105
38238,31,0.236369017
38238,32,0.1901017345
38238,33,0.143834452
38238,34,0.080775904
38238,35,0.017717356
38238,36,0.008858678
38238,37,0
38238,38,0
38238,39,0
38238,40,0
38238,41,0
38238,42,0
38238,43,0
38238,44,0
38238,45,0
38238,46,0
38238,47,0
38238,48,0
38239,1,0
38239,2,0
38239,3,0
38239,4,0
38239,5,0
38239,6,0
38239,7,0
38239,8,0
38239,9,0
38239,10,0
38239,11,0
38239,12,0
38239,13,0
38239,14,0.0257973565
38239,15,0.051594713
38239,16,0.0658058605
38239,17,0.080017008
38239,18,0.15238446
38239,19,0.224751912
38239,20,0.2975168565
38239,21,0.370281801
38239,22,0.328317429
38239,23,0.286353057
38239,24,0.245901212
38239,25,0.205449367
38239,26,0.204263193
38239,27,0.203077019
38239,28,0.291291517
38239,29,0.379506015
38239,30,0.3685250435
38239,31,0.357544072
38239,32,0.2640695235
38239,33,0.170594975
38239,34,0.095081009
38239,35,0.019567043
38239,36,0.0097835215
38239,37,0
38239,38,0
38239,39,0
38239,40,0
38239,41,0
38239,42,0
38239,43,0
38239,44,0
38239,45,0
38239,46,0
38239,47,0
38239,48,0
38240,1,0
38240,2,0
38240,3,0
38240,4,0
38240,5,0
38240,6,0
38240,7,0
38240,8,0
38240,9,0
38240,10,0
38240,11,0
38240,12,0
38240,13,0
38240,14,0.028225679
38240,15,0.056451358
38240,16,0.0905408995
38240,17,0.124630441
38240,18,0.17601352
38240,19,0.227396599
38240,20,0.3009579695
38240,21,0.37451934
38240,22,0.4125218335
38240,23,0.450524327
38240,24,0.5067212965
38240,25,0.562918266
38240,26,0.5162084525
38240,27,0.469498639
38240,28,0.4501099045
38240,29,0.43072117
38240,30,0.400063896
38240,31,0.369406622
38240,32,0.2807005205
38240,33,0.191994419
38240,34,0.108262525
38240,35,0.024530631
38240,36,0.0122653155
38240,37,0
38240,38,0
38240,39,0
38240,40,0
38240,41,0
38240,42,0
38240,43,0
38240,44,0
38240,45,0
38240,46,0
38240,47,0
38240,48,0
38241,1,0
38241,2,0
38241,3,0
38241,4,0
38241,5,0
38241,6,0
38241,7,0
38241,8,0
38241,9,0
38241,10,0
38241,11,0
38241,12,0
38241,13,0
38241,14,0.013176793
38241,15,0.026353586
38241,16,0.073493296
38241,17,0.120633006
38241,18,0.191468876
38241,19,0.262304746
38241,20,0.277022726
38241,21,0.291740706
38241,22,0.270948153
38241,23,0.2501556
38241,24,0.2673664315
38241,25,0.284577263
38241,26,0.3244423065
38241,27,0.36430735
38241,28,0.3859454345
38241,29,0.407583519
38241,30,0.3422656175
38241,31,0.276947716
38241,32,0.1914482825
38241,33,0.105948849
38241,34,0.056836752
38241,35,0.007724655
38241,36,0.0038623275
38241,37,0
38241,38,0
38241,39,0
38241,40,0
38241,41,0
38241,42,0
38241,43,0
38241,44,0
38241,45,0
38241,46,0
38241,47,0
38241,48,0
38242,1,0
38242,2,0
38242,3,0
38242,4,0
38242,5,0
38242,6,0
38242,7,0
38242,8,0
38242,9,0
38242,10,0
38242,11,0
38242,12,0
38242,13,0
38242,14,0.0519673205
38242,15,0.103934641
38242,16,0.200778321
38242,17,0.297622001
38242,18,0.343724195
38242,19,0.389826389
38242,20,0.3881542815
38242,21,0.386482174
38242,22,0.446896594
38242,23,0.507311014
38242,24,0.522618954
38242,25,0.537926894
38242,26,0.523941362
38242,27,0.50995583
38242,28,0.4546930925
38242,29,0.399430355
38242,30,0.3685455375
38242,31,0.33766072
38242,32,0.2689028555
38242,33,0.200144991
38242,34,0.114339285
38242,35,0.028533579
38242,36,0.0142667895
38242,37,0
38242,38,0
38242,39,0
38242,40,0
38242,41,0
38242,42,0
38242,43,0
38242,44,0
38242,45,0
38242,46,0
38242,47,0
38242,48,0
38243,1,0
38243,2,0
38243,3,0
38243,4,0
38243,5,0
38243,6,0
38243,7,0
38243,8,0
38243,9,0
38243,10,0
38243,11,0
38243,12,0
38243,13,0
38243,14,0.03397014
38243,15,0.06794028
38243,16,0.118196821
38243,17,0.168453362
38243,18,0.210040048
38243,19,0.251626734
38243,20,0.28110186
38243,21,0.310576986
38243,22,0.339517762
38243,23,0.368458538
