"Date","Period","Temp"
36558,39,31.9
36558,40,31.65
36558,41,31.4
36558,42,30.7
36558,43,30
36558,44,29.85
36558,45,29.7
36558,46,29.4
36558,47,29.1
36558,48,29.05
36559,1,29
36559,2,28.85
36559,3,28.7
36559,4,27.7
36559,5,26.7
36559,6,27
36559,7,27.3
36559,8,27
36559,9,26.7
36559,10,26.85
36559,11,27
36559,12,26.5
36559,13,26
36559,14,26.5
36559,15,27
36559,16,27.3
36559,17,27.6
36559,18,27.45
36559,19,27.3
36559,20,27.3
36559,21,27.3
36559,22,27.3
36559,23,27.3
36559,24,27.5
36559,25,27.7
36559,26,28.1
36559,27,28.5
36559,28,25.75
36559,29,23
36559,30,22.7
36559,31,22.4
36559,32,24.35
36559,33,26.3
36559,34,25.55
36559,35,24.8
36559,36,23.75
36559,37,22.7
36559,38,22.25
36559,39,21.8
36559,40,20.8
36559,41,19.8
36559,42,19.75
36559,43,19.7
36559,44,19.55
36559,45,19.4
36559,46,19.2
36559,47,19
36559,48,18.9
36560,1,18.8
36560,2,18.7
36560,3,18.6
36560,4,18.5
36560,5,18.4
36560,6,18.2
36560,7,18
36560,8,18.05
36560,9,18.1
36560,10,18.1
36560,11,18.1
36560,12,18.3
36560,13,18.5
36560,14,19.1
36560,15,19.7
36560,16,20.25
36560,17,20.8
36560,18,20.7
36560,19,20.6
36560,20,21.65
36560,21,22.7
36560,22,25.05
36560,23,27.4
36560,24,27.95
36560,25,28.5
36560,26,28.6
36560,27,28.7
36560,28,29.4
36560,29,30.1
36560,30,29.5
36560,31,28.9
36560,32,28.55
36560,33,28.2
36560,34,28.8
36560,35,29.4
36560,36,29.1
36560,37,28.8
36560,38,29.25
36560,39,29.7
36560,40,30.3
36560,41,30.9
36560,42,30.4
36560,43,29.9
36560,44,31.55
36560,45,33.2
36560,46,32.65
36560,47,32.1
36560,48,32.2
36561,1,32.3
36561,2,31.45
36561,3,30.6
36561,4,30.05
36561,5,29.5
36561,6,27.35
36561,7,25.2
36561,8,25.25
36561,9,25.3
36561,10,25.15
36561,11,25
36561,12,24.45
36561,13,23.9
36561,14,23.25
36561,15,22.6
36561,16,22
36561,17,21.4
36561,18,21.25
36561,19,21.1
36561,20,20.8
36561,21,20.5
36561,22,20.2
36561,23,19.9
36561,24,19.75
36561,25,19.6
36561,26,19.75
36561,27,19.9
36561,28,19.75
36561,29,19.6
36561,30,19.35
36561,31,19.1
36561,32,18.95
36561,33,18.8
36561,34,18.9
36561,35,19
36561,36,18.55
36561,37,18.1
36561,38,17.45
36561,39,16.8
36561,40,16.45
36561,41,16.1
36561,42,15.85
36561,43,15.6
36561,44,15.35
36561,45,15.1
36561,46,15
36561,47,14.9
36561,48,14.75
36562,1,14.6
36562,2,14.5
36562,3,14.4
36562,4,14.25
36562,5,14.1
36562,6,14
36562,7,13.9
36562,8,13.9
36562,9,13.9
36562,10,13.8
36562,11,13.7
36562,12,13.6
36562,13,13.5
36562,14,14.35
36562,15,15.2
36562,16,16.25
36562,17,17.3
36562,18,17.8
36562,19,18.3
36562,20,18.35
36562,21,18.4
36562,22,19.25
36562,23,20.1
36562,24,20.2
36562,25,20.3
36562,26,20.7
36562,27,21.1
36562,28,21
36562,29,20.9
36562,30,20.7
36562,31,20.5
36562,32,20.3
36562,33,20.1
36562,34,19.65
36562,35,19.2
36562,36,18.9
36562,37,18.6
36562,38,18.1
36562,39,17.6
36562,40,17.4
36562,41,17.2
36562,42,16.85
36562,43,16.5
36562,44,16.15
36562,45,15.8
36562,46,15.45
36562,47,15.1
36562,48,15.15
36563,1,15.2
36563,2,15.15
36563,3,15.1
36563,4,15.1
36563,5,15.1
36563,6,15.05
36563,7,15
36563,8,15.5
36563,9,16
36563,10,16.15
36563,11,16.3
36563,12,16.5
36563,13,16.7
36563,14,17.05
36563,15,17.4
36563,16,16.85
36563,17,16.3
36563,18,16.7
36563,19,17.1
36563,20,17.6
36563,21,18.1
36563,22,18.15
36563,23,18.2
36563,24,18.45
36563,25,18.7
36563,26,19.2
36563,27,19.7
36563,28,20.15
36563,29,20.6
36563,30,22.15
36563,31,23.7
36563,32,23.25
36563,33,22.8
36563,34,22.4
36563,35,22
36563,36,21.2
36563,37,20.4
36563,38,19.65
36563,39,18.9
36563,40,18.55
36563,41,18.2
36563,42,18.3
36563,43,18.4
36563,44,18.45
36563,45,18.5
36563,46,18.45
36563,47,18.4
36563,48,18.25
36564,1,18.1
36564,2,18.05
36564,3,18
36564,4,17.7
36564,5,17.4
36564,6,17.3
36564,7,17.2
36564,8,17.9
36564,9,18.6
36564,10,18.7
36564,11,18.8
36564,12,18.6
36564,13,18.4
36564,14,18.3
36564,15,18.2
36564,16,18.25
36564,17,18.3
36564,18,18.45
36564,19,18.6
36564,20,18.65
36564,21,18.7
36564,22,18.9
36564,23,19.1
36564,24,19.75
36564,25,20.4
36564,26,22.1
36564,27,23.8
36564,28,24.5
36564,29,25.2
36564,30,25.7
36564,31,26.2
36564,32,24.7
36564,33,23.2
36564,34,22.65
36564,35,22.1
36564,36,21.75
36564,37,21.4
36564,38,20.8
36564,39,20.2
36564,40,19.85
36564,41,19.5
36564,42,19.35
36564,43,19.2
36564,44,19.05
36564,45,18.9
36564,46,18.75
36564,47,18.6
36564,48,18.5
36565,1,18.4
36565,2,18.15
36565,3,17.9
36565,4,17.7
36565,5,17.5
36565,6,17.3
36565,7,17.1
36565,8,17
36565,9,16.9
36565,10,16.75
36565,11,16.6
36565,12,16.6
36565,13,16.6
36565,14,17.05
36565,15,17.5
36565,16,17.85
36565,17,18.2
36565,18,18.25
36565,19,18.3
36565,20,18.3
36565,21,18.3
36565,22,18.3
36565,23,18.3
36565,24,18.5
36565,25,18.7
36565,26,19.25
36565,27,19.8
36565,28,22.55
36565,29,25.3
36565,30,25.1
36565,31,24.9
36565,32,24.1
36565,33,23.3
36565,34,22.85
36565,35,22.4
36565,36,21.85
36565,37,21.3
36565,38,20.65
36565,39,20
36565,40,19.6
36565,41,19.2
36565,42,19.4
36565,43,19.6
36565,44,19.6
36565,45,19.6
36565,46,19.4
36565,47,19.2
36565,48,19.1
36566,1,19
36566,2,19.15
36566,3,19.3
36566,4,19
36566,5,18.7
36566,6,18.65
36566,7,18.6
36566,8,18.95
36566,9,19.3
36566,10,20.65
36566,11,22
36566,12,23
36566,13,24
36566,14,25.85
36566,15,27.7
36566,16,27.85
36566,17,28
36566,18,28.1
36566,19,28.2
36566,20,28.25
36566,21,28.3
36566,22,28.15
36566,23,28
36566,24,27.75
36566,25,27.5
36566,26,29.2
36566,27,30.9
36566,28,30.85
36566,29,30.8
36566,30,29.65
36566,31,28.5
36566,32,27.4
36566,33,26.3
36566,34,27.45
36566,35,28.6
36566,36,27
36566,37,25.4
36566,38,24.35
36566,39,23.3
36566,40,22.6
36566,41,21.9
36566,42,21.75
36566,43,21.6
36566,44,21.55
36566,45,21.5
36566,46,21.15
36566,47,20.8
36566,48,20.4
36567,1,20
36567,2,19.8
36567,3,19.6
36567,4,18.95
36567,5,18.3
36567,6,17.9
36567,7,17.5
36567,8,17.35
36567,9,17.2
36567,10,17.05
36567,11,16.9
36567,12,16.45
36567,13,16
36567,14,15.75
36567,15,15.5
36567,16,15.65
36567,17,15.8
36567,18,15.9
36567,19,16
36567,20,15.7
36567,21,15.4
36567,22,15.45
36567,23,15.5
36567,24,15.85
36567,25,16.2
36567,26,16.15
36567,27,16.1
36567,28,16.45
36567,29,16.8
36567,30,17
36567,31,17.2
36567,32,17
36567,33,16.8
36567,34,16.95
36567,35,17.1
36567,36,16.95
36567,37,16.8
36567,38,16.55
36567,39,16.3
36567,40,15.6
36567,41,14.9
36567,42,14.75
36567,43,14.6
36567,44,14.7
36567,45,14.8
36567,46,14.5
36567,47,14.2
36567,48,14.3
36568,1,14.4
36568,2,14.5
36568,3,14.6
36568,4,14.85
36568,5,15.1
36568,6,15.7
36568,7,16.3
36568,8,16.2
36568,9,16.1
36568,10,15.95
36568,11,15.8
36568,12,15.75
36568,13,15.7
36568,14,15.8
36568,15,15.9
36568,16,15.9
36568,17,15.9
36568,18,15.9
36568,19,15.9
36568,20,16.3
36568,21,16.7
36568,22,17.1
36568,23,17.5
36568,24,17.1
36568,25,16.7
36568,26,16.8
36568,27,16.9
36568,28,17.2
36568,29,17.5
36568,30,17.3
36568,31,17.1
36568,32,17.15
36568,33,17.2
36568,34,17.15
36568,35,17.1
36568,36,16.55
36568,37,16
36568,38,15.45
36568,39,14.9
36568,40,14.45
36568,41,14
36568,42,13.65
36568,43,13.3
36568,44,13.05
36568,45,12.8
36568,46,12.9
36568,47,13
36568,48,12.9
36569,1,12.8
36569,2,12.8
36569,3,12.8
36569,4,12.3
36569,5,11.8
36569,6,12
36569,7,12.2
36569,8,12
36569,9,11.8
36569,10,11.8
36569,11,11.8
36569,12,12.2
36569,13,12.6
36569,14,14.05
36569,15,15.5
36569,16,16.05
36569,17,16.6
36569,18,17.25
36569,19,17.9
36569,20,18.4
36569,21,18.9
36569,22,19.45
36569,23,20
36569,24,20.4
36569,25,20.8
36569,26,21.15
36569,27,21.5
36569,28,21.85
36569,29,22.2
36569,30,22.15
36569,31,22.1
36569,32,22.1
36569,33,22.1
36569,34,21.6
36569,35,21.1
36569,36,20.45
36569,37,19.8
36569,38,18.95
36569,39,18.1
36569,40,17.5
36569,41,16.9
36569,42,16.55
36569,43,16.2
36569,44,16.05
36569,45,15.9
36569,46,15.75
36569,47,15.6
36569,48,15.5
36570,1,15.4
36570,2,15.25
36570,3,15.1
36570,4,15.05
36570,5,15
36570,6,14.95
36570,7,14.9
36570,8,14.75
36570,9,14.6
36570,10,14.5
36570,11,14.4
36570,12,14.4
36570,13,14.4
36570,14,15.2
36570,15,16
36570,16,16.95
36570,17,17.9
36570,18,18.6
36570,19,19.3
36570,20,19.1
36570,21,18.9
36570,22,18.95
36570,23,19
36570,24,19.5
36570,25,20
36570,26,22.1
36570,27,24.2
36570,28,24.5
36570,29,24.8
36570,30,24.7
36570,31,24.6
36570,32,24.5
36570,33,24.4
36570,34,23.95
36570,35,23.5
36570,36,22.85
36570,37,22.2
36570,38,21.1
36570,39,20
36570,40,19.25
36570,41,18.5
36570,42,17.95
36570,43,17.4
36570,44,16.95
36570,45,16.5
36570,46,16.25
36570,47,16
36570,48,15.75
36571,1,15.5
36571,2,15.25
36571,3,15
36571,4,14.65
36571,5,14.3
36571,6,14.05
36571,7,13.8
36571,8,14.15
36571,9,14.5
36571,10,14.35
36571,11,14.2
36571,12,14.4
36571,13,14.6
36571,14,15.65
36571,15,16.7
36571,16,17.95
36571,17,19.2
36571,18,19.8
36571,19,20.4
36571,20,20.75
36571,21,21.1
36571,22,21.35
36571,23,21.6
36571,24,21.85
36571,25,22.1
36571,26,22.85
36571,27,23.6
36571,28,24.4
36571,29,25.2
36571,30,25.4
36571,31,25.6
36571,32,25.85
36571,33,26.1
36571,34,26.8
36571,35,27.5
36571,36,26.7
36571,37,25.9
36571,38,24.55
36571,39,23.2
36571,40,22.8
36571,41,22.4
36571,42,21.9
36571,43,21.4
36571,44,20.55
36571,45,19.7
36571,46,19.05
36571,47,18.4
36571,48,17.9
36572,1,17.4
36572,2,17.1
36572,3,16.8
36572,4,16.8
36572,5,16.8
36572,6,17.2
36572,7,17.6
36572,8,17.15
36572,9,16.7
36572,10,16.5
36572,11,16.3
36572,12,16.9
36572,13,17.5
36572,14,19.4
36572,15,21.3
36572,16,21.1
36572,17,20.9
36572,18,22.3
36572,19,23.7
36572,20,24.5
36572,21,25.3
36572,22,26.05
36572,23,26.8
36572,24,26.75
36572,25,26.7
36572,26,26.5
36572,27,26.3
36572,28,27.75
36572,29,29.2
36572,30,29.6
36572,31,30
36572,32,30.1
36572,33,30.2
36572,34,30.5
36572,35,30.8
36572,36,29.55
36572,37,28.3
36572,38,27.4
36572,39,26.5
36572,40,26.5
36572,41,26.5
36572,42,26.2
36572,43,25.9
36572,44,25.45
36572,45,25
36572,46,24.45
36572,47,23.9
36572,48,23.5
36573,1,23.1
36573,2,22.65
36573,3,22.2
36573,4,22.35
36573,5,22.5
36573,6,22.05
36573,7,21.6
36573,8,21.4
36573,9,21.2
36573,10,20.7
36573,11,20.2
36573,12,19.95
36573,13,19.7
36573,14,21.3
36573,15,22.9
36573,16,23.9
36573,17,24.9
36573,18,26
36573,19,27.1
36573,20,27.6
36573,21,28.1
36573,22,29.25
36573,23,30.4
36573,24,30.55
36573,25,30.7
36573,26,30.8
36573,27,30.9
36573,28,31.8
36573,29,32.7
36573,30,32.55
36573,31,32.4
36573,32,32.6
36573,33,32.8
36573,34,33.25
36573,35,33.7
36573,36,33.65
36573,37,33.6
36573,38,31.8
36573,39,30
36573,40,29.15
36573,41,28.3
36573,42,27.8
36573,43,27.3
36573,44,26.1
36573,45,24.9
36573,46,24.7
36573,47,24.5
36573,48,23.5
36574,1,22.5
36574,2,22.1
36574,3,21.7
36574,4,21.55
36574,5,21.4
36574,6,21.2
36574,7,21
36574,8,20.95
36574,9,20.9
36574,10,20.5
36574,11,20.1
36574,12,20.2
36574,13,20.3
36574,14,21.25
36574,15,22.2
36574,16,23.05
36574,17,23.9
36574,18,24.75
36574,19,25.6
36574,20,27.15
36574,21,28.7
36574,22,29.25
36574,23,29.8
36574,24,30
36574,25,30.2
36574,26,30.95
36574,27,31.7
36574,28,32.45
36574,29,33.2
36574,30,33.55
36574,31,33.9
36574,32,34.1
36574,33,34.3
36574,34,34.25
36574,35,34.2
36574,36,34
36574,37,33.8
36574,38,32.45
36574,39,31.1
36574,40,30.4
36574,41,29.7
36574,42,29.05
36574,43,28.4
36574,44,27.7
36574,45,27
36574,46,26.45
36574,47,25.9
36574,48,25.55
36575,1,25.2
36575,2,25.35
36575,3,25.5
36575,4,24.95
36575,5,24.4
36575,6,24.1
36575,7,23.8
36575,8,23.75
36575,9,23.7
36575,10,23.55
36575,11,23.4
36575,12,24.1
36575,13,24.8
36575,14,25.4
36575,15,26
36575,16,27.25
36575,17,28.5
36575,18,28.9
36575,19,29.3
36575,20,28.7
36575,21,28.1
36575,22,28.2
36575,23,28.3
36575,24,28.65
36575,25,29
36575,26,29.3
36575,27,29.6
36575,28,29.7
36575,29,29.8
36575,30,30
36575,31,30.2
36575,32,29.75
36575,33,29.3
36575,34,30.2
36575,35,31.1
36575,36,31
36575,37,30.9
36575,38,30.85
36575,39,30.8
36575,40,29.4
36575,41,28
36575,42,25.85
36575,43,23.7
36575,44,24.1
36575,45,24.5
36575,46,24.55
36575,47,24.6
36575,48,24.7
36576,1,24.8
36576,2,24.65
36576,3,24.5
36576,4,23.9
36576,5,23.3
36576,6,22.75
36576,7,22.2
36576,8,22.8
36576,9,23.4
36576,10,22.85
36576,11,22.3
36576,12,22.25
36576,13,22.2
36576,14,22.3
36576,15,22.4
36576,16,22.7
36576,17,23
36576,18,23.3
36576,19,23.6
36576,20,24.05
36576,21,24.5
36576,22,24.65
36576,23,24.8
36576,24,24.95
36576,25,25.1
36576,26,25.6
36576,27,26.1
36576,28,25.75
36576,29,25.4
36576,30,25
36576,31,24.6
36576,32,24.85
36576,33,25.1
36576,34,24.1
36576,35,23.1
36576,36,22.35
36576,37,21.6
36576,38,21
36576,39,20.4
36576,40,20.15
36576,41,19.9
36576,42,20
36576,43,20.1
36576,44,20.15
36576,45,20.2
36576,46,20.55
36576,47,20.9
36576,48,20.7
36577,1,20.5
36577,2,20.4
36577,3,20.3
36577,4,20.4
36577,5,20.5
36577,6,20.35
36577,7,20.2
36577,8,20.15
36577,9,20.1
36577,10,19.95
36577,11,19.8
36577,12,19.9
36577,13,20
36577,14,20.4
36577,15,20.8
36577,16,21.7
36577,17,22.6
36577,18,23.55
36577,19,24.5
36577,20,25.25
36577,21,26
36577,22,26.75
36577,23,27.5
36577,24,27.8
36577,25,28.1
36577,26,28.5
36577,27,28.9
36577,28,28.3
36577,29,27.7
36577,30,27
36577,31,26.3
36577,32,25.95
36577,33,25.6
36577,34,24.7
36577,35,23.8
36577,36,23
36577,37,22.2
36577,38,21.65
36577,39,21.1
36577,40,20.75
36577,41,20.4
36577,42,20.2
36577,43,20
36577,44,19.95
36577,45,19.9
36577,46,19.9
36577,47,19.9
36577,48,19.9
36578,1,19.9
36578,2,19.75
36578,3,19.6
36578,4,19.65
36578,5,19.7
36578,6,19.6
36578,7,19.5
36578,8,19.4
36578,9,19.3
36578,10,19.4
36578,11,19.5
36578,12,19.65
36578,13,19.8
36578,14,19.95
36578,15,20.1
36578,16,19.5
36578,17,18.9
36578,18,18.75
36578,19,18.6
36578,20,18.95
36578,21,19.3
36578,22,20
36578,23,20.7
36578,24,21.2
36578,25,21.7
36578,26,22
36578,27,22.3
36578,28,23.2
36578,29,24.1
36578,30,24.1
36578,31,24.1
36578,32,24.05
36578,33,24
36578,34,23.8
36578,35,23.6
36578,36,23.25
36578,37,22.9
36578,38,22.65
36578,39,22.4
36578,40,22.35
36578,41,22.3
36578,42,22.15
36578,43,22
36578,44,22.15
36578,45,22.3
36578,46,22.05
36578,47,21.8
36578,48,21.75
36579,1,21.7
36579,2,21.7
36579,3,21.7
36579,4,21.65
36579,5,21.6
36579,6,21.75
36579,7,21.9
36579,8,21.95
36579,9,22
36579,10,21.95
36579,11,21.9
36579,12,21.4
36579,13,20.9
36579,14,20.5
36579,15,20.1
36579,16,20.15
36579,17,20.2
36579,18,20.7
36579,19,21.2
36579,20,21.5
36579,21,21.8
36579,22,20.6
36579,23,19.4
36579,24,19.6
36579,25,19.8
36579,26,20
36579,27,20.2
36579,28,20.3
36579,29,20.4
36579,30,20.35
36579,31,20.3
36579,32,20.6
36579,33,20.9
36579,34,20.85
36579,35,20.8
36579,36,20.55
36579,37,20.3
36579,38,20
36579,39,19.7
36579,40,19.65
36579,41,19.6
36579,42,19.6
36579,43,19.6
36579,44,19.55
36579,45,19.5
36579,46,19.25
36579,47,19
36579,48,18.8
36580,1,18.6
36580,2,18.85
36580,3,19.1
36580,4,19.2
36580,5,19.3
36580,6,19
36580,7,18.7
36580,8,18.6
36580,9,18.5
36580,10,18.55
36580,11,18.6
36580,12,18.65
36580,13,18.7
36580,14,19.05
36580,15,19.4
36580,16,19.75
36580,17,20.1
36580,18,20.75
36580,19,21.4
36580,20,22.25
36580,21,23.1
36580,22,22.65
36580,23,22.2
36580,24,22.8
36580,25,23.4
36580,26,22.6
36580,27,21.8
36580,28,21.85
36580,29,21.9
36580,30,24.5
36580,31,27.1
36580,32,27.15
36580,33,27.2
36580,34,26.35
36580,35,25.5
36580,36,24.8
36580,37,24.1
36580,38,23.4
36580,39,22.7
36580,40,22.6
36580,41,22.5
36580,42,22.7
36580,43,22.9
36580,44,22.6
36580,45,22.3
36580,46,21.95
36580,47,21.6
36580,48,21.15
36581,1,20.7
36581,2,20.35
36581,3,20
36581,4,19.8
36581,5,19.6
36581,6,19.5
36581,7,19.4
36581,8,19.25
36581,9,19.1
36581,10,18.95
36581,11,18.8
36581,12,18.85
36581,13,18.9
36581,14,19.7
36581,15,20.5
36581,16,20.6
36581,17,20.7
36581,18,20.85
36581,19,21
36581,20,21.65
36581,21,22.3
36581,22,24.15
36581,23,26
36581,24,26.45
36581,25,26.9
36581,26,27.25
36581,27,27.6
36581,28,26.65
36581,29,25.7
36581,30,25.75
36581,31,25.8
36581,32,25.35
36581,33,24.9
36581,34,25.6
36581,35,26.3
36581,36,26.6
36581,37,26.9
36581,38,25.4
36581,39,23.9
36581,40,24
36581,41,24.1
36581,42,24.1
36581,43,24.1
36581,44,24.1
36581,45,24.1
36581,46,24
36581,47,23.9
36581,48,24.05
36582,1,24.2
36582,2,24.25
36582,3,24.3
36582,4,23.55
36582,5,22.8
36582,6,22.55
36582,7,22.3
36582,8,22.15
36582,9,22
36582,10,21.95
36582,11,21.9
36582,12,22.2
36582,13,22.5
36582,14,22.6
36582,15,22.7
36582,16,21.15
36582,17,19.6
36582,18,19.45
36582,19,19.3
36582,20,19.4
36582,21,19.5
36582,22,19.6
36582,23,19.7
36582,24,19.8
36582,25,19.9
36582,26,19.65
36582,27,19.4
36582,28,19.4
36582,29,19.4
36582,30,19.85
36582,31,20.3
36582,32,20.05
36582,33,19.8
36582,34,19.55
36582,35,19.3
36582,36,18.75
36582,37,18.2
36582,38,17.7
36582,39,17.2
36582,40,16.7
36582,41,16.2
36582,42,15.85
36582,43,15.5
36582,44,15.2
36582,45,14.9
36582,46,14.6
36582,47,14.3
36582,48,14.3
36583,1,14.3
36583,2,14.35
36583,3,14.4
36583,4,14.25
36583,5,14.1
36583,6,14.15
36583,7,14.2
36583,8,13.9
36583,9,13.6
36583,10,13.85
36583,11,14.1
36583,12,14.15
36583,13,14.2
36583,14,14.65
36583,15,15.1
36583,16,15.7
36583,17,16.3
36583,18,16.5
36583,19,16.7
36583,20,17.3
36583,21,17.9
36583,22,18.4
36583,23,18.9
36583,24,19.15
36583,25,19.4
36583,26,19.85
36583,27,20.3
36583,28,20.1
36583,29,19.9
36583,30,20.05
36583,31,20.2
36583,32,19.8
36583,33,19.4
36583,34,19.1
36583,35,18.8
36583,36,18.35
36583,37,17.9
36583,38,17.2
36583,39,16.5
36583,40,16.2
36583,41,15.9
36583,42,15.8
36583,43,15.7
36583,44,15.65
36583,45,15.6
36583,46,15.45
36583,47,15.3
36583,48,15.2
36584,1,15.1
36584,2,15.1
36584,3,15.1
36584,4,14.75
36584,5,14.4
36584,6,14
36584,7,13.6
36584,8,13.3
36584,9,13
36584,10,12.95
36584,11,12.9
36584,12,12.95
36584,13,13
36584,14,13.1
36584,15,13.2
36584,16,14.2
36584,17,15.2
36584,18,16.05
36584,19,16.9
36584,20,16.75
36584,21,16.6
36584,22,17
36584,23,17.4
36584,24,17.75
36584,25,18.1
36584,26,18.4
36584,27,18.7
36584,28,20.15
36584,29,21.6
36584,30,21.15
36584,31,20.7
36584,32,20.3
36584,33,19.9
36584,34,19.7
36584,35,19.5
36584,36,19.05
36584,37,18.6
36584,38,18.15
36584,39,17.7
36584,40,17.55
36584,41,17.4
36584,42,17.4
36584,43,17.4
36584,44,17.45
36584,45,17.5
36584,46,17.4
36584,47,17.3
36584,48,17.2
36585,1,17.1
36585,2,17.1
36585,3,17.1
36585,4,17.05
36585,5,17
36585,6,16.85
36585,7,16.7
36585,8,16.7
36585,9,16.7
36585,10,16.65
36585,11,16.6
36585,12,16.75
36585,13,16.9
36585,14,17.45
36585,15,18
36585,16,18.5
36585,17,19
36585,18,19.75
36585,19,20.5
36585,20,20.9
36585,21,21.3
36585,22,22.25
36585,23,23.2
36585,24,23.7
36585,25,24.2
36585,26,24.65
36585,27,25.1
36585,28,25.45
36585,29,25.8
36585,30,26.35
36585,31,26.9
36585,32,26.75
36585,33,26.6
36585,34,26
36585,35,25.4
36585,36,25
36585,37,24.6
36585,38,23.7
36585,39,22.8
36585,40,22.2
36585,41,21.6
36585,42,21.5
36585,43,21.4
36585,44,21.4
36585,45,21.4
36585,46,20.65
36585,47,19.9
36585,48,19.55
36586,1,19.2
36586,2,18.95
36586,3,18.7
36586,4,18.45
36586,5,18.2
36586,6,18
36586,7,17.8
36586,8,17.7
36586,9,17.6
36586,10,17.7
36586,11,17.8
36586,12,17.55
36586,13,17.3
36586,14,17.5
36586,15,17.7
36586,16,18.5
36586,17,19.3
36586,18,20.3
36586,19,21.3
36586,20,22.8
36586,21,24.3
36586,22,25.15
36586,23,26
36586,24,26.3
36586,25,26.6
36586,26,27.45
36586,27,28.3
36586,28,28.55
36586,29,28.8
36586,30,29.05
36586,31,29.3
36586,32,29.8
36586,33,30.3
36586,34,30.55
36586,35,30.8
36586,36,30.9
36586,37,31
36586,38,30
36586,39,29
36586,40,28.25
36586,41,27.5
36586,42,27.1
36586,43,26.7
36586,44,26.25
36586,45,25.8
36586,46,25.25
36586,47,24.7
36586,48,24.5
36587,1,24.3
36587,2,24
36587,3,23.7
36587,4,23.55
36587,5,23.4
36587,6,23.35
36587,7,23.3
36587,8,23.45
36587,9,23.6
36587,10,23.65
36587,11,23.7
36587,12,23.85
36587,13,24
36587,14,24.75
36587,15,25.5
36587,16,25.6
36587,17,25.7
36587,18,25.9
36587,19,26.1
36587,20,26.6
36587,21,27.1
36587,22,27.2
36587,23,27.3
36587,24,27.4
36587,25,27.5
36587,26,28
36587,27,28.5
36587,28,28.45
36587,29,28.4
36587,30,28.55
36587,31,28.7
36587,32,29.05
36587,33,29.4
36587,34,29.45
36587,35,29.5
36587,36,29.75
36587,37,30
36587,38,30.2
36587,39,30.4
36587,40,29.3
36587,41,28.2
36587,42,26.05
36587,43,23.9
36587,44,24.35
36587,45,24.8
36587,46,23.7
36587,47,22.6
36587,48,22.55
36588,1,22.5
36588,2,22.25
36588,3,22
36588,4,21.7
36588,5,21.4
36588,6,21.1
36588,7,20.8
36588,8,20.3
36588,9,19.8
36588,10,19.7
36588,11,19.6
36588,12,19.55
36588,13,19.5
36588,14,19.6
36588,15,19.7
36588,16,19.55
36588,17,19.4
36588,18,19.4
36588,19,19.4
36588,20,19.6
36588,21,19.8
36588,22,19.9
36588,23,20
36588,24,20.45
36588,25,20.9
36588,26,20.6
36588,27,20.3
36588,28,20.4
36588,29,20.5
36588,30,20.25
36588,31,20
36588,32,19.9
36588,33,19.8
36588,34,19
36588,35,18.2
36588,36,17.75
36588,37,17.3
36588,38,17.05
